SalesDate,Sales
2013-01-31,173235
2013-02-28,165981
2013-03-31,207899
2013-04-30,176729
2013-05-31,183829
2013-06-30,182697
2013-07-31,203150
2013-08-31,218875
2013-09-30,178160
2013-10-31,183222
2013-11-30,212217
2013-12-31,242920
2014-01-31,178383
2014-02-28,168129
2014-03-31,184198
2014-04-30,191863
2014-05-31,189627
2014-06-30,182268
2014-07-31,197477
2014-08-31,205124
2014-09-30,181300
2014-10-31,187967
2014-11-30,207602
2014-12-31,261798
2015-01-31,198281
2015-02-28,176420
2015-03-31,201719
2015-04-30,204330
2015-05-31,192838
2015-06-30,197845
2015-07-31,214570
