SalesDate,Sales
2013-01-31,106547
2013-02-28,99957
2013-03-31,122019
2013-04-30,111944
2013-05-31,118844
2013-06-30,117759
2013-07-31,135043
2013-08-31,127564
2013-09-30,112347
2013-10-31,112731
2013-11-30,106702
2013-12-31,140753
2014-01-31,116474
2014-02-28,106965
2014-03-31,120143
2014-04-30,120109
2014-05-31,119440
2014-06-30,123340
2014-07-31,125800
2014-08-31,121632
2014-09-30,124071
2014-10-31,120375
2014-11-30,122071
2014-12-31,141392
2015-01-31,127548
2015-02-28,113931
2015-03-31,129848
2015-04-30,131454
2015-05-31,118965
2015-06-30,137882
2015-07-31,130573
