SalesDate,Sales
2013-01-31,177168
2013-02-28,170284
2013-03-31,200619
2013-04-30,184214
2013-05-31,188212
2013-06-30,181566
2013-07-31,210811
2013-08-31,206115
2013-09-30,187808
2013-10-31,192649
2013-11-30,196589
2013-12-31,241850
2014-01-31,205145
2014-02-28,188013
2014-03-31,208755
2014-04-30,195680
2014-05-31,156568
2014-06-30,148465
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,152032
2015-02-28,136795
2015-03-31,148720
2015-04-30,148381
2015-05-31,143410
2015-06-30,149382
2015-07-31,158595
