SalesDate,Sales
2013-01-31,362172
2013-02-28,330206
2013-03-31,387833
2013-04-30,363321
2013-05-31,367316
2013-06-30,354578
2013-07-31,406489
2013-08-31,378859
2013-09-30,352367
2013-10-31,355331
2013-11-30,381025
2013-12-31,426842
2014-01-31,336658
2014-02-28,318679
2014-03-31,373411
2014-04-30,362700
2014-05-31,339095
2014-06-30,348018
2014-07-31,359288
2014-08-31,324973
2014-09-30,341666
2014-10-31,322329
2014-11-30,348799
2014-12-31,401202
2015-01-31,337776
2015-02-28,292367
2015-03-31,346829
2015-04-30,329874
2015-05-31,322763
2015-06-30,368265
2015-07-31,352678
