SalesDate,Sales
2013-01-31,72504
2013-02-28,71663
2013-03-31,92652
2013-04-30,78126
2013-05-31,83429
2013-06-30,79908
2013-07-31,93127
2013-08-31,92766
2013-09-30,82904
2013-10-31,89020
2013-11-30,96210
2013-12-31,116500
2014-01-31,94048
2014-02-28,93772
2014-03-31,99651
2014-04-30,98678
2014-05-31,101995
2014-06-30,96292
2014-07-31,103833
2014-08-31,114267
2014-09-30,104453
2014-10-31,106115
2014-11-30,112648
2014-12-31,132942
2015-01-31,114583
2015-02-28,106084
2015-03-31,116568
2015-04-30,115870
2015-05-31,109907
2015-06-30,115479
2015-07-31,123268
