SalesDate,Sales
2013-01-31,152668
2013-02-28,135642
2013-03-31,146380
2013-04-30,153763
2013-05-31,149187
2013-06-30,148510
2013-07-31,165304
2013-08-31,137806
2013-09-30,133184
2013-10-31,152399
2013-11-30,154380
2013-12-31,165202
2014-01-31,154631
2014-02-28,140566
2014-03-31,144621
2014-04-30,154586
2014-05-31,158491
2014-06-30,152169
2014-07-31,161976
2014-08-31,140980
2014-09-30,149445
2014-10-31,164043
2014-11-30,163892
2014-12-31,170338
2015-01-31,163304
2015-02-28,145447
2015-03-31,161798
2015-04-30,159579
2015-05-31,145242
2015-06-30,167936
2015-07-31,154280
