SalesDate,Sales
2013-01-31,116536
2013-02-28,111014
2013-03-31,132148
2013-04-30,117057
2013-05-31,122511
2013-06-30,120814
2013-07-31,136161
2013-08-31,134305
2013-09-30,121884
2013-10-31,140630
2013-11-30,142749
2013-12-31,173167
2014-01-31,138346
2014-02-28,138854
2014-03-31,151202
2014-04-30,155295
2014-05-31,160070
2014-06-30,152796
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,131250
2015-02-28,122148
2015-03-31,135221
2015-04-30,128893
2015-05-31,128737
2015-06-30,135117
2015-07-31,145149
