SalesDate,Sales
2013-01-31,130738
2013-02-28,120881
2013-03-31,137642
2013-04-30,129595
2013-05-31,129251
2013-06-30,129642
2013-07-31,150904
2013-08-31,134957
2013-09-30,124950
2013-10-31,138186
2013-11-30,138600
2013-12-31,156224
2014-01-31,131497
2014-02-28,127735
2014-03-31,131903
2014-04-30,136655
2014-05-31,137980
2014-06-30,131097
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,140314
2015-02-28,127017
2015-03-31,148885
2015-04-30,139428
2015-05-31,134917
2015-06-30,145220
2015-07-31,158228
