SalesDate,Sales
2013-01-31,169183
2013-02-28,168632
2013-03-31,191967
2013-04-30,171803
2013-05-31,170079
2013-06-30,166216
2013-07-31,177419
2013-08-31,176325
2013-09-30,155233
2013-10-31,164409
2013-11-30,184015
2013-12-31,219111
2014-01-31,163287
2014-02-28,156953
2014-03-31,164023
2014-04-30,172477
2014-05-31,164550
2014-06-30,151881
2014-07-31,162166
2014-08-31,157272
2014-09-30,165616
2014-10-31,168397
2014-11-30,190905
2014-12-31,217759
2015-01-31,173747
2015-02-28,156428
2015-03-31,178716
2015-04-30,179136
2015-05-31,168073
2015-06-30,177051
2015-07-31,184959
