SalesDate,Sales
2013-01-31,215360
2013-02-28,203932
2013-03-31,251657
2013-04-30,212828
2013-05-31,224748
2013-06-30,190525
2013-07-31,244546
2013-08-31,227510
2013-09-30,205598
2013-10-31,216861
2013-11-30,251160
2013-12-31,321655
2014-01-31,211109
2014-02-28,200267
2014-03-31,215261
2014-04-30,222054
2014-05-31,227076
2014-06-30,202177
2014-07-31,219394
2014-08-31,209235
2014-09-30,196624
2014-10-31,206590
2014-11-30,229217
2014-12-31,308767
2015-01-31,225955
2015-02-28,182015
2015-03-31,202598
2015-04-30,206967
2015-05-31,197289
2015-06-30,207291
2015-07-31,222140
