SalesDate,Sales
2013-01-31,110059
2013-02-28,103906
2013-03-31,121213
2013-04-30,115113
2013-05-31,115629
2013-06-30,114679
2013-07-31,134654
2013-08-31,127349
2013-09-30,111398
2013-10-31,119496
2013-11-30,119481
2013-12-31,154242
2014-01-31,117759
2014-02-28,113018
2014-03-31,124927
2014-04-30,126926
2014-05-31,129646
2014-06-30,132056
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,138619
2015-02-28,121598
2015-03-31,135929
2015-04-30,132473
2015-05-31,128274
2015-06-30,127301
2015-07-31,132608
