SalesDate,Sales
2013-01-31,135928
2013-02-28,129638
2013-03-31,156962
2013-04-30,136742
2013-05-31,136762
2013-06-30,135647
2013-07-31,151400
2013-08-31,157946
2013-09-30,129579
2013-10-31,136122
2013-11-30,160460
2013-12-31,178337
2014-01-31,141956
2014-02-28,127949
2014-03-31,142348
2014-04-30,147905
2014-05-31,145734
2014-06-30,137452
2014-07-31,152753
2014-08-31,153483
2014-09-30,144189
2014-10-31,144850
2014-11-30,166664
2014-12-31,191775
2015-01-31,150501
2015-02-28,133344
2015-03-31,153858
2015-04-30,148810
2015-05-31,140949
2015-06-30,158091
2015-07-31,166590
