SalesDate,Sales
2013-01-31,225194
2013-02-28,211896
2013-03-31,247399
2013-04-30,222849
2013-05-31,211785
2013-06-30,210509
2013-07-31,236920
2013-08-31,260435
2013-09-30,211136
2013-10-31,231630
2013-11-30,244786
2013-12-31,273692
2014-01-31,224490
2014-02-28,212787
2014-03-31,222666
2014-04-30,225833
2014-05-31,226036
2014-06-30,212013
2014-07-31,235568
2014-08-31,227107
2014-09-30,240992
2014-10-31,250059
2014-11-30,262916
2014-12-31,291371
2015-01-31,252097
2015-02-28,221597
2015-03-31,253758
2015-04-30,246399
2015-05-31,229744
2015-06-30,243613
2015-07-31,255891
