SalesDate,Sales
2013-01-31,106104
2013-02-28,97158
2013-03-31,118103
2013-04-30,105914
2013-05-31,105878
2013-06-30,102188
2013-07-31,113824
2013-08-31,125564
2013-09-30,105205
2013-10-31,109469
2013-11-30,123693
2013-12-31,138250
2014-01-31,113411
2014-02-28,107106
2014-03-31,109685
2014-04-30,114733
2014-05-31,107933
2014-06-30,109588
2014-07-31,114903
2014-08-31,117216
2014-09-30,113506
2014-10-31,114913
2014-11-30,129027
2014-12-31,148714
2015-01-31,122197
2015-02-28,109619
2015-03-31,130220
2015-04-30,118383
2015-05-31,108222
2015-06-30,122042
2015-07-31,125583
