SalesDate,Sales
2013-01-31,168383
2013-02-28,162688
2013-03-31,190947
2013-04-30,180610
2013-05-31,171994
2013-06-30,167241
2013-07-31,192309
2013-08-31,196938
2013-09-30,162794
2013-10-31,175630
2013-11-30,185914
2013-12-31,224887
2014-01-31,178415
2014-02-28,165484
2014-03-31,176336
2014-04-30,176810
2014-05-31,170737
2014-06-30,166404
2014-07-31,191706
2014-08-31,182780
2014-09-30,177536
2014-10-31,174296
2014-11-30,186314
2014-12-31,226850
2015-01-31,182847
2015-02-28,160166
2015-03-31,180622
2015-04-30,182756
2015-05-31,169838
2015-06-30,186490
2015-07-31,201523
