SalesDate,Sales
2013-01-31,148297
2013-02-28,142354
2013-03-31,157580
2013-04-30,149634
2013-05-31,146397
2013-06-30,145995
2013-07-31,170712
2013-08-31,156681
2013-09-30,138588
2013-10-31,148874
2013-11-30,152222
2013-12-31,180510
2014-01-31,154388
2014-02-28,140578
2014-03-31,146453
2014-04-30,150036
2014-05-31,149047
2014-06-30,146833
2014-07-31,179178
2014-08-31,129821
2014-09-30,148919
2014-10-31,150570
2014-11-30,153715
2014-12-31,175029
2015-01-31,153020
2015-02-28,141836
2015-03-31,155850
2015-04-30,158462
2015-05-31,142519
2015-06-30,158995
2015-07-31,167033
