SalesDate,Sales
2013-01-31,402525
2013-02-28,394042
2013-03-31,466382
2013-04-30,425028
2013-05-31,460708
2013-06-30,423969
2013-07-31,441895
2013-08-31,411000
2013-09-30,422008
2013-10-31,462028
2013-11-30,468266
2013-12-31,524335
2014-01-31,439230
2014-02-28,407003
2014-03-31,455104
2014-04-30,453078
2014-05-31,483050
2014-06-30,454072
2014-07-31,467314
2014-08-31,480097
2014-09-30,454462
2014-10-31,452072
2014-11-30,478043
2014-12-31,511378
2015-01-31,439165
2015-02-28,432682
2015-03-31,488076
2015-04-30,467030
2015-05-31,485700
2015-06-30,465622
2015-07-31,451794
