SalesDate,Sales
2013-01-31,117351
2013-02-28,111364
2013-03-31,129281
2013-04-30,115007
2013-05-31,126131
2013-06-30,118181
2013-07-31,140815
2013-08-31,141023
2013-09-30,120315
2013-10-31,125518
2013-11-30,133148
2013-12-31,159209
2014-01-31,125845
2014-02-28,121888
2014-03-31,125138
2014-04-30,129217
2014-05-31,133008
2014-06-30,124479
2014-07-31,141861
2014-08-31,132156
2014-09-30,125686
2014-10-31,130465
2014-11-30,131656
2014-12-31,164964
2015-01-31,130193
2015-02-28,117684
2015-03-31,128804
2015-04-30,130574
2015-05-31,127611
2015-06-30,131502
2015-07-31,145936
