SalesDate,Sales
2013-01-31,96466
2013-02-28,90264
2013-03-31,102784
2013-04-30,94967
2013-05-31,95793
2013-06-30,93116
2013-07-31,107891
2013-08-31,92322
2013-09-30,92256
2013-10-31,95763
2013-11-30,93972
2013-12-31,112488
2014-01-31,96415
2014-02-28,89953
2014-03-31,99303
2014-04-30,97192
2014-05-31,97258
2014-06-30,91545
2014-07-31,100493
2014-08-31,92174
2014-09-30,96535
2014-10-31,98350
2014-11-30,102931
2014-12-31,118105
2015-01-31,100166
2015-02-28,88662
2015-03-31,102904
2015-04-30,96843
2015-05-31,90205
2015-06-30,99875
2015-07-31,97053
