SalesDate,Sales
2013-01-31,151957
2013-02-28,149752
2013-03-31,172441
2013-04-30,143417
2013-05-31,145989
2013-06-30,140314
2013-07-31,164886
2013-08-31,156360
2013-09-30,149145
2013-10-31,154798
2013-11-30,182039
2013-12-31,223964
2014-01-31,165834
2014-02-28,155848
2014-03-31,165495
2014-04-30,166481
2014-05-31,169157
2014-06-30,158817
2014-07-31,175597
2014-08-31,179191
2014-09-30,161265
2014-10-31,162041
2014-11-30,180597
2014-12-31,240135
2015-01-31,176935
2015-02-28,158589
2015-03-31,182425
2015-04-30,171266
2015-05-31,168340
2015-06-30,181330
2015-07-31,181108
