SalesDate,Sales
2013-01-31,141276
2013-02-28,139069
2013-03-31,162429
2013-04-30,146384
2013-05-31,152037
2013-06-30,149135
2013-07-31,181583
2013-08-31,167708
2013-09-30,154000
2013-10-31,161458
2013-11-30,164415
2013-12-31,195457
2014-01-31,171202
2014-02-28,151712
2014-03-31,165365
2014-04-30,162042
2014-05-31,175077
2014-06-30,171249
2014-07-31,188171
2014-08-31,171736
2014-09-30,173297
2014-10-31,178154
2014-11-30,176465
2014-12-31,220862
2015-01-31,184912
2015-02-28,162315
2015-03-31,186936
2015-04-30,179591
2015-05-31,182582
2015-06-30,203318
2015-07-31,201023
