SalesDate,Sales
2013-01-31,123173
2013-02-28,118347
2013-03-31,147711
2013-04-30,129081
2013-05-31,135005
2013-06-30,133359
2013-07-31,152047
2013-08-31,143273
2013-09-30,129841
2013-10-31,139494
2013-11-30,143276
2013-12-31,174614
2014-01-31,131981
2014-02-28,109654
2014-03-31,114325
2014-04-30,118608
2014-05-31,124359
2014-06-30,115506
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,120659
2015-02-28,107199
2015-03-31,123093
2015-04-30,119030
2015-05-31,112053
2015-06-30,121526
2015-07-31,136101
