SalesDate,Sales
2013-01-31,192972
2013-02-28,183595
2013-03-31,216735
2013-04-30,192475
2013-05-31,189204
2013-06-30,185773
2013-07-31,226563
2013-08-31,206036
2013-09-30,186534
2013-10-31,194252
2013-11-30,200811
2013-12-31,245599
2014-01-31,204322
2014-02-28,194394
2014-03-31,210497
2014-04-30,211096
2014-05-31,202866
2014-06-30,204849
2014-07-31,216634
2014-08-31,210397
2014-09-30,209080
2014-10-31,207234
2014-11-30,218477
2014-12-31,252798
2015-01-31,211129
2015-02-28,194269
2015-03-31,229996
2015-04-30,220547
2015-05-31,203118
2015-06-30,230469
2015-07-31,228350
