SalesDate,Sales
2013-01-31,318841
2013-02-28,296072
2013-03-31,338520
2013-04-30,326080
2013-05-31,330979
2013-06-30,323697
2013-07-31,343408
2013-08-31,345074
2013-09-30,322310
2013-10-31,338721
2013-11-30,342803
2013-12-31,365649
2014-01-31,317278
2014-02-28,301836
2014-03-31,342954
2014-04-30,353335
2014-05-31,362634
2014-06-30,373772
2014-07-31,363827
2014-08-31,344790
2014-09-30,351532
2014-10-31,358514
2014-11-30,354197
2014-12-31,382837
2015-01-31,338189
2015-02-28,312407
2015-03-31,364612
2015-04-30,380344
2015-05-31,346069
2015-06-30,380880
2015-07-31,404162
