SalesDate,Sales
2013-01-31,138748
2013-02-28,138524
2013-03-31,161578
2013-04-30,85942
2013-05-31,206921
2013-06-30,194439
2013-07-31,193134
2013-08-31,162204
2013-09-30,174484
2013-10-31,204655
2013-11-30,205828
2013-12-31,225167
2014-01-31,194412
2014-02-28,190273
2014-03-31,206404
2014-04-30,215879
2014-05-31,231386
2014-06-30,232081
2014-07-31,230769
2014-08-31,211272
2014-09-30,204136
2014-10-31,229806
2014-11-30,241677
2014-12-31,251925
2015-01-31,228427
2015-02-28,212126
2015-03-31,236736
2015-04-30,244152
2015-05-31,267718
2015-06-30,251680
2015-07-31,264831
