SalesDate,Sales
2013-01-31,292533
2013-02-28,266243
2013-03-31,302301
2013-04-30,282470
2013-05-31,287922
2013-06-30,276592
2013-07-31,305351
2013-08-31,295438
2013-09-30,258153
2013-10-31,297819
2013-11-30,270113
2013-12-31,301616
2014-01-31,258272
2014-02-28,254967
2014-03-31,270808
2014-04-30,274642
2014-05-31,269534
2014-06-30,271007
2014-07-31,301213
2014-08-31,256902
2014-09-30,269339
2014-10-31,270356
2014-11-30,261944
2014-12-31,291645
2015-01-31,253146
2015-02-28,245955
2015-03-31,274740
2015-04-30,258636
2015-05-31,251218
2015-06-30,274355
2015-07-31,290545
