SalesDate,Sales
2013-01-31,142221
2013-02-28,135417
2013-03-31,139170
2013-04-30,120143
2013-05-31,130684
2013-06-30,126344
2013-07-31,153050
2013-08-31,137204
2013-09-30,127617
2013-10-31,133068
2013-11-30,140313
2013-12-31,166440
2014-01-31,140216
2014-02-28,129132
2014-03-31,128513
2014-04-30,132783
2014-05-31,130164
2014-06-30,130364
2014-07-31,138125
2014-08-31,133593
2014-09-30,130185
2014-10-31,133965
2014-11-30,141117
2014-12-31,164393
2015-01-31,139997
2015-02-28,133566
2015-03-31,136857
2015-04-30,131458
2015-05-31,130022
2015-06-30,136956
2015-07-31,135635
