SalesDate,Sales
2013-01-31,127461
2013-02-28,113578
2013-03-31,132936
2013-04-30,138587
2013-05-31,119970
2013-06-30,114805
2013-07-31,148265
2013-08-31,126284
2013-09-30,116431
2013-10-31,126819
2013-11-30,126375
2013-12-31,155933
2014-01-31,131064
2014-02-28,126126
2014-03-31,127322
2014-04-30,135964
2014-05-31,128662
2014-06-30,130491
2014-07-31,138235
2014-08-31,125706
2014-09-30,132119
2014-10-31,129996
2014-11-30,137932
2014-12-31,160729
2015-01-31,135229
2015-02-28,118215
2015-03-31,140212
2015-04-30,140354
2015-05-31,127391
2015-06-30,140996
2015-07-31,139874
