SalesDate,Sales
2013-01-31,88891
2013-02-28,82880
2013-03-31,92613
2013-04-30,87443
2013-05-31,87296
2013-06-30,83294
2013-07-31,102153
2013-08-31,88773
2013-09-30,86923
2013-10-31,91295
2013-11-30,99092
2013-12-31,110386
2014-01-31,94470
2014-02-28,87862
2014-03-31,94864
2014-04-30,94830
2014-05-31,91151
2014-06-30,91578
2014-07-31,98803
2014-08-31,82960
2014-09-30,93548
2014-10-31,95200
2014-11-30,106950
2014-12-31,114751
2015-01-31,98421
2015-02-28,84942
2015-03-31,99559
2015-04-30,96790
2015-05-31,85998
2015-06-30,97953
2015-07-31,96613
