SalesDate,Sales
2013-01-31,79771
2013-02-28,77704
2013-03-31,91281
2013-04-30,82157
2013-05-31,81828
2013-06-30,57785
2013-07-31,96172
2013-08-31,93417
2013-09-30,80968
2013-10-31,80853
2013-11-30,88247
2013-12-31,106562
2014-01-31,80461
2014-02-28,77673
2014-03-31,82550
2014-04-30,82792
2014-05-31,15811
2014-06-30,0
2014-07-31,0
2014-08-31,108704
2014-09-30,83567
2014-10-31,80688
2014-11-30,89441
2014-12-31,104388
2015-01-31,82621
2015-02-28,71246
2015-03-31,84923
2015-04-30,83641
2015-05-31,78812
2015-06-30,88233
2015-07-31,90331
