SalesDate,Sales
2013-01-31,113139
2013-02-28,108759
2013-03-31,119792
2013-04-30,113095
2013-05-31,114083
2013-06-30,107086
2013-07-31,131386
2013-08-31,111944
2013-09-30,105250
2013-10-31,112183
2013-11-30,114914
2013-12-31,131946
2014-01-31,115558
2014-02-28,109632
2014-03-31,117397
2014-04-30,115311
2014-05-31,116789
2014-06-30,110768
2014-07-31,119064
2014-08-31,107722
2014-09-30,114473
2014-10-31,114354
2014-11-30,117256
2014-12-31,135428
2015-01-31,118097
2015-02-28,110306
2015-03-31,122938
2015-04-30,114840
2015-05-31,109940
2015-06-30,115444
2015-07-31,117595
