SalesDate,Sales
2013-01-31,128707
2013-02-28,122304
2013-03-31,151180
2013-04-30,123645
2013-05-31,124338
2013-06-30,117048
2013-07-31,145669
2013-08-31,142065
2013-09-30,118671
2013-10-31,125620
2013-11-30,139037
2013-12-31,162931
2014-01-31,133873
2014-02-28,119367
2014-03-31,136263
2014-04-30,127313
2014-05-31,122987
2014-06-30,118219
2014-07-31,125147
2014-08-31,117042
2014-09-30,123635
2014-10-31,119405
2014-11-30,134875
2014-12-31,156757
2015-01-31,134433
2015-02-28,114560
2015-03-31,137164
2015-04-30,124928
2015-05-31,114738
2015-06-30,131761
2015-07-31,134652
