SalesDate,Sales
2013-01-31,121587
2013-02-28,105995
2013-03-31,121172
2013-04-30,112360
2013-05-31,110160
2013-06-30,107298
2013-07-31,130765
2013-08-31,113024
2013-09-30,104403
2013-10-31,115681
2013-11-30,113668
2013-12-31,125729
2014-01-31,115082
2014-02-28,105579
2014-03-31,117528
2014-04-30,117612
2014-05-31,119213
2014-06-30,111789
2014-07-31,130142
2014-08-31,110969
2014-09-30,112761
2014-10-31,123930
2014-11-30,114946
2014-12-31,131738
2015-01-31,128553
2015-02-28,108012
2015-03-31,130876
2015-04-30,128302
2015-05-31,117435
2015-06-30,125746
2015-07-31,141426
