SalesDate,Sales
2013-01-31,106800
2013-02-28,99489
2013-03-31,116539
2013-04-30,106745
2013-05-31,105277
2013-06-30,96341
2013-07-31,108663
2013-08-31,116570
2013-09-30,95719
2013-10-31,103385
2013-11-30,113340
2013-12-31,133196
2014-01-31,110164
2014-02-28,104651
2014-03-31,114877
2014-04-30,119928
2014-05-31,109652
2014-06-30,109142
2014-07-31,112632
2014-08-31,108385
2014-09-30,113126
2014-10-31,114413
2014-11-30,121898
2014-12-31,142075
2015-01-31,127658
2015-02-28,115267
2015-03-31,128873
2015-04-30,127216
2015-05-31,117846
2015-06-30,127696
2015-07-31,120923
