SalesDate,Sales
2013-01-31,121508
2013-02-28,132447
2013-03-31,156767
2013-04-30,146046
2013-05-31,149386
2013-06-30,144994
2013-07-31,174056
2013-08-31,165957
2013-09-30,147158
2013-10-31,167483
2013-11-30,176203
2013-12-31,192047
2014-01-31,168304
2014-02-28,155243
2014-03-31,173221
2014-04-30,181013
2014-05-31,181812
2014-06-30,171827
2014-07-31,200515
2014-08-31,180490
2014-09-30,183696
2014-10-31,187171
2014-11-30,198188
2014-12-31,228341
2015-01-31,204798
2015-02-28,173740
2015-03-31,206766
2015-04-30,201161
2015-05-31,190410
2015-06-30,206152
2015-07-31,225173
