SalesDate,Sales
2013-01-31,257358
2013-02-28,242571
2013-03-31,301580
2013-04-30,246068
2013-05-31,264366
2013-06-30,240109
2013-07-31,298665
2013-08-31,275791
2013-09-30,250599
2013-10-31,252366
2013-11-30,284925
2013-12-31,373783
2014-01-31,266825
2014-02-28,255913
2014-03-31,269202
2014-04-30,281293
2014-05-31,269175
2014-06-30,266245
2014-07-31,279714
2014-08-31,259726
2014-09-30,272608
2014-10-31,262533
2014-11-30,294175
2014-12-31,383884
2015-01-31,289858
2015-02-28,253212
2015-03-31,302237
2015-04-30,274902
2015-05-31,255398
2015-06-30,295226
2015-07-31,297658
