SalesDate,Sales
2013-01-31,127160
2013-02-28,117277
2013-03-31,126977
2013-04-30,122923
2013-05-31,121354
2013-06-30,119230
2013-07-31,126382
2013-08-31,127603
2013-09-30,115799
2013-10-31,107962
2013-11-30,101460
2013-12-31,112773
2014-01-31,96887
2014-02-28,90970
2014-03-31,97881
2014-04-30,98300
2014-05-31,96187
2014-06-30,97010
2014-07-31,106299
2014-08-31,98260
2014-09-30,102001
2014-10-31,104875
2014-11-30,103532
2014-12-31,111961
2015-01-31,102040
2015-02-28,91909
2015-03-31,104868
2015-04-30,98334
2015-05-31,94155
2015-06-30,103583
2015-07-31,101683
