SalesDate,Sales
2013-01-31,190080
2013-02-28,178966
2013-03-31,226903
2013-04-30,188688
2013-05-31,197175
2013-06-30,191676
2013-07-31,211537
2013-08-31,209446
2013-09-30,187812
2013-10-31,196758
2013-11-30,216593
2013-12-31,317238
2014-01-31,190585
2014-02-28,176029
2014-03-31,190908
2014-04-30,201698
2014-05-31,192598
2014-06-30,176188
2014-07-31,194384
2014-08-31,199157
2014-09-30,179247
2014-10-31,193060
2014-11-30,208102
2014-12-31,306899
2015-01-31,190456
2015-02-28,167765
2015-03-31,190501
2015-04-30,188785
2015-05-31,179932
2015-06-30,181423
2015-07-31,196929
