SalesDate,Sales
2013-01-31,182766
2013-02-28,167552
2013-03-31,198454
2013-04-30,177836
2013-05-31,182029
2013-06-30,170874
2013-07-31,202318
2013-08-31,186269
2013-09-30,170874
2013-10-31,179449
2013-11-30,196222
2013-12-31,225715
2014-01-31,181646
2014-02-28,171118
2014-03-31,182278
2014-04-30,183588
2014-05-31,117926
2014-06-30,154500
2014-07-31,179077
2014-08-31,162104
2014-09-30,171522
2014-10-31,174626
2014-11-30,189807
2014-12-31,225236
2015-01-31,182902
2015-02-28,162583
2015-03-31,187088
2015-04-30,170591
2015-05-31,156402
2015-06-30,174506
2015-07-31,171579
