SalesDate,Sales
2013-01-31,71946
2013-02-28,69052
2013-03-31,86798
2013-04-30,78486
2013-05-31,75417
2013-06-30,78572
2013-07-31,85308
2013-08-31,82127
2013-09-30,75084
2013-10-31,77014
2013-11-30,76722
2013-12-31,85546
2014-01-31,78145
2014-02-28,74646
2014-03-31,85356
2014-04-30,83304
2014-05-31,82861
2014-06-30,79144
2014-07-31,92210
2014-08-31,82212
2014-09-30,86385
2014-10-31,83271
2014-11-30,85587
2014-12-31,93001
2015-01-31,84215
2015-02-28,74983
2015-03-31,90286
2015-04-30,81681
2015-05-31,80934
2015-06-30,87009
2015-07-31,87193
