SalesDate,Sales
2013-01-31,98356
2013-02-28,98293
2013-03-31,88394
2013-04-30,138467
2013-05-31,160700
2013-06-30,148900
2013-07-31,150970
2013-08-31,136014
2013-09-30,148570
2013-10-31,159887
2013-11-30,167992
2013-12-31,186874
2014-01-31,157952
2014-02-28,157354
2014-03-31,177973
2014-04-30,179182
2014-05-31,191617
2014-06-30,188310
2014-07-31,181316
2014-08-31,169182
2014-09-30,170132
2014-10-31,190588
2014-11-30,198589
2014-12-31,208554
2015-01-31,187576
2015-02-28,172245
2015-03-31,200932
2015-04-30,201359
2015-05-31,220738
2015-06-30,209782
2015-07-31,208975
