SalesDate,Sales
2013-01-31,123274
2013-02-28,113886
2013-03-31,125566
2013-04-30,119114
2013-05-31,114602
2013-06-30,123087
2013-07-31,140645
2013-08-31,146291
2013-09-30,133596
2013-10-31,135760
2013-11-30,126055
2013-12-31,129003
2014-01-31,118106
2014-02-28,113291
2014-03-31,121031
2014-04-30,115055
2014-05-31,122737
2014-06-30,112770
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,123297
2015-02-28,116167
2015-03-31,130711
2015-04-30,120261
2015-05-31,105047
2015-06-30,102461
2015-07-31,107572
