SalesDate,Sales
2013-01-31,191074
2013-02-28,172286
2013-03-31,207408
2013-04-30,189619
2013-05-31,184256
2013-06-30,174249
2013-07-31,211532
2013-08-31,192035
2013-09-30,172134
2013-10-31,187429
2013-11-30,193568
2013-12-31,230703
2014-01-31,205567
2014-02-28,193466
2014-03-31,215039
2014-04-30,220993
2014-05-31,213455
2014-06-30,211681
2014-07-31,230826
2014-08-31,219259
2014-09-30,221377
2014-10-31,232035
2014-11-30,203695
2014-12-31,209256
2015-01-31,185320
2015-02-28,161219
2015-03-31,180299
2015-04-30,182636
2015-05-31,170426
2015-06-30,184911
2015-07-31,189394
