SalesDate,Sales
2013-01-31,179912
2013-02-28,165193
2013-03-31,205814
2013-04-30,182312
2013-05-31,182747
2013-06-30,178940
2013-07-31,212987
2013-08-31,199760
2013-09-30,177155
2013-10-31,189841
2013-11-30,189597
2013-12-31,260180
2014-01-31,181711
2014-02-28,177681
2014-03-31,145515
2014-04-30,212222
2014-05-31,191442
2014-06-30,188423
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,196731
2015-02-28,185996
2015-03-31,206790
2015-04-30,197802
2015-05-31,196790
2015-06-30,206058
2015-07-31,213904
