SalesDate,Sales
2013-01-31,207205
2013-02-28,198333
2013-03-31,223349
2013-04-30,217493
2013-05-31,225936
2013-06-30,225042
2013-07-31,225109
2013-08-31,236216
2013-09-30,207059
2013-10-31,216724
2013-11-30,217015
2013-12-31,219724
2014-01-31,207637
2014-02-28,203785
2014-03-31,227659
2014-04-30,222594
2014-05-31,230723
2014-06-30,218011
2014-07-31,146037
2014-08-31,216760
2014-09-30,227001
2014-10-31,226662
2014-11-30,225819
2014-12-31,230168
2015-01-31,225896
2015-02-28,208318
2015-03-31,228556
2015-04-30,229500
2015-05-31,231368
2015-06-30,248991
2015-07-31,261176
