SalesDate,Sales
2013-01-31,191064
2013-02-28,176591
2013-03-31,204493
2013-04-30,191298
2013-05-31,186062
2013-06-30,181459
2013-07-31,221783
2013-08-31,191344
2013-09-30,176343
2013-10-31,189946
2013-11-30,181207
2013-12-31,214223
2014-01-31,190512
2014-02-28,179361
2014-03-31,192841
2014-04-30,195579
2014-05-31,197338
2014-06-30,190685
2014-07-31,208676
2014-08-31,184629
2014-09-30,189696
2014-10-31,188571
2014-11-30,191820
2014-12-31,200207
2015-01-31,192734
2015-02-28,169038
2015-03-31,191341
2015-04-30,185209
2015-05-31,170610
2015-06-30,188783
2015-07-31,192424
