SalesDate,Sales
2013-01-31,304489
2013-02-28,301544
2013-03-31,312362
2013-04-30,284870
2013-05-31,284762
2013-06-30,280820
2013-07-31,332471
2013-08-31,281392
2013-09-30,266776
2013-10-31,252703
2013-11-30,248322
2013-12-31,283119
2014-01-31,255996
2014-02-28,243524
2014-03-31,262002
2014-04-30,258232
2014-05-31,260569
2014-06-30,237061
2014-07-31,242791
2014-08-31,224135
2014-09-30,222736
2014-10-31,227179
2014-11-30,232684
2014-12-31,259726
2015-01-31,239358
2015-02-28,213580
2015-03-31,233681
2015-04-30,226899
2015-05-31,219491
2015-06-30,254348
2015-07-31,226672
