SalesDate,Sales
2013-01-31,192091
2013-02-28,177647
2013-03-31,212549
2013-04-30,194803
2013-05-31,186812
2013-06-30,192629
2013-07-31,220805
2013-08-31,194120
2013-09-30,190778
2013-10-31,197003
2013-11-30,196369
2013-12-31,225412
2014-01-31,186857
2014-02-28,184987
2014-03-31,204192
2014-04-30,201551
2014-05-31,193927
2014-06-30,182867
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,208579
2015-02-28,186377
2015-03-31,225449
2015-04-30,204294
2015-05-31,202406
2015-06-30,215895
2015-07-31,227160
