SalesDate,Sales
2013-01-31,99988
2013-02-28,94986
2013-03-31,109585
2013-04-30,104286
2013-05-31,101241
2013-06-30,95992
2013-07-31,115308
2013-08-31,105399
2013-09-30,95583
2013-10-31,107502
2013-11-30,103518
2013-12-31,125236
2014-01-31,101500
2014-02-28,96417
2014-03-31,104169
2014-04-30,106732
2014-05-31,103734
2014-06-30,105055
2014-07-31,107959
2014-08-31,99489
2014-09-30,105383
2014-10-31,102201
2014-11-30,108830
2014-12-31,123116
2015-01-31,105146
2015-02-28,98766
2015-03-31,112397
2015-04-30,108426
2015-05-31,102375
2015-06-30,112461
2015-07-31,107174
