SalesDate,Sales
2013-01-31,244088
2013-02-28,226293
2013-03-31,253614
2013-04-30,235576
2013-05-31,239032
2013-06-30,229200
2013-07-31,252344
2013-08-31,254101
2013-09-30,227698
2013-10-31,246465
2013-11-30,263156
2013-12-31,297641
2014-01-31,241638
2014-02-28,230633
2014-03-31,252060
2014-04-30,253343
2014-05-31,246304
2014-06-30,247920
2014-07-31,260007
2014-08-31,244127
2014-09-30,252992
2014-10-31,255529
2014-11-30,271479
2014-12-31,301267
2015-01-31,256067
2015-02-28,231464
2015-03-31,263732
2015-04-30,251088
2015-05-31,237266
2015-06-30,264654
2015-07-31,265259
