SalesDate,Sales
2013-01-31,85254
2013-02-28,81184
2013-03-31,94992
2013-04-30,84833
2013-05-31,89199
2013-06-30,83965
2013-07-31,105689
2013-08-31,95768
2013-09-30,85977
2013-10-31,86168
2013-11-30,92743
2013-12-31,119925
2014-01-31,84477
2014-02-28,82912
2014-03-31,84205
2014-04-30,89120
2014-05-31,87290
2014-06-30,88516
2014-07-31,95438
2014-08-31,85343
2014-09-30,91822
2014-10-31,85620
2014-11-30,92621
2014-12-31,116215
2015-01-31,90987
2015-02-28,80783
2015-03-31,89810
2015-04-30,90106
2015-05-31,80855
2015-06-30,94835
2015-07-31,99671
