SalesDate,Sales
2013-01-31,155454
2013-02-28,152801
2013-03-31,172008
2013-04-30,158048
2013-05-31,159320
2013-06-30,162329
2013-07-31,168557
2013-08-31,166992
2013-09-30,147670
2013-10-31,154057
2013-11-30,177444
2013-12-31,203358
2014-01-31,163295
2014-02-28,154719
2014-03-31,162484
2014-04-30,165740
2014-05-31,168186
2014-06-30,161676
2014-07-31,169811
2014-08-31,159069
2014-09-30,164629
2014-10-31,161133
2014-11-30,178419
2014-12-31,209330
2015-01-31,167774
2015-02-28,149087
2015-03-31,175167
2015-04-30,169739
2015-05-31,158256
2015-06-30,166112
2015-07-31,184814
