SalesDate,Sales
2013-01-31,163458
2013-02-28,160193
2013-03-31,178031
2013-04-30,169019
2013-05-31,170404
2013-06-30,161837
2013-07-31,188236
2013-08-31,167953
2013-09-30,154295
2013-10-31,162116
2013-11-30,169021
2013-12-31,207983
2014-01-31,170891
2014-02-28,169857
2014-03-31,178443
2014-04-30,179611
2014-05-31,180644
2014-06-30,174757
2014-07-31,193943
2014-08-31,174551
2014-09-30,170259
2014-10-31,173599
2014-11-30,179327
2014-12-31,205332
2015-01-31,180077
2015-02-28,160808
2015-03-31,180255
2015-04-30,175445
2015-05-31,164297
2015-06-30,187384
2015-07-31,181472
