SalesDate,Sales
2013-01-31,154675
2013-02-28,149100
2013-03-31,171956
2013-04-30,150410
2013-05-31,152495
2013-06-30,152627
2013-07-31,177213
2013-08-31,159624
2013-09-30,153308
2013-10-31,158135
2013-11-30,162332
2013-12-31,198216
2014-01-31,164745
2014-02-28,155277
2014-03-31,165996
2014-04-30,162025
2014-05-31,164401
2014-06-30,159567
2014-07-31,174774
2014-08-31,162538
2014-09-30,172377
2014-10-31,166303
2014-11-30,177535
2014-12-31,204707
2015-01-31,178870
2015-02-28,157134
2015-03-31,178716
2015-04-30,165386
2015-05-31,166176
2015-06-30,179040
2015-07-31,174111
