SalesDate,Sales
2013-01-31,144234
2013-02-28,137121
2013-03-31,154898
2013-04-30,145050
2013-05-31,145641
2013-06-30,140344
2013-07-31,175498
2013-08-31,150233
2013-09-30,141018
2013-10-31,140806
2013-11-30,156793
2013-12-31,185064
2014-01-31,146131
2014-02-28,135156
2014-03-31,148300
2014-04-30,149816
2014-05-31,146954
2014-06-30,148821
2014-07-31,162350
2014-08-31,139092
2014-09-30,153593
2014-10-31,146488
2014-11-30,160206
2014-12-31,182948
2015-01-31,150610
2015-02-28,132360
2015-03-31,153905
2015-04-30,151676
2015-05-31,138916
2015-06-30,168623
2015-07-31,166413
