SalesDate,Sales
2013-01-31,100177
2013-02-28,97941
2013-03-31,113786
2013-04-30,101960
2013-05-31,102903
2013-06-30,98489
2013-07-31,117463
2013-08-31,119872
2013-09-30,105501
2013-10-31,107947
2013-11-30,108501
2013-12-31,142147
2014-01-31,117731
2014-02-28,114098
2014-03-31,122464
2014-04-30,122234
2014-05-31,117546
2014-06-30,120380
2014-07-31,125870
2014-08-31,117779
2014-09-30,123834
2014-10-31,121546
2014-11-30,132768
2014-12-31,145927
2015-01-31,126040
2015-02-28,110967
2015-03-31,136389
2015-04-30,127497
2015-05-31,119187
2015-06-30,137277
2015-07-31,130502
