SalesDate,Sales
2013-01-31,163813
2013-02-28,162600
2013-03-31,172584
2013-04-30,162818
2013-05-31,169936
2013-06-30,154232
2013-07-31,186589
2013-08-31,171223
2013-09-30,155176
2013-10-31,188414
2013-11-30,175824
2013-12-31,196479
2014-01-31,167048
2014-02-28,162923
2014-03-31,166592
2014-04-30,171280
2014-05-31,174803
2014-06-30,162589
2014-07-31,177253
2014-08-31,168359
2014-09-30,166623
2014-10-31,170691
2014-11-30,186953
2014-12-31,206456
2015-01-31,182757
2015-02-28,162922
2015-03-31,186865
2015-04-30,179415
2015-05-31,166279
2015-06-30,187205
2015-07-31,178305
