SalesDate,Sales
2013-01-31,152865
2013-02-28,149982
2013-03-31,172597
2013-04-30,153972
2013-05-31,153128
2013-06-30,152244
2013-07-31,166403
2013-08-31,183978
2013-09-30,144755
2013-10-31,147057
2013-11-30,161385
2013-12-31,183915
2014-01-31,153325
2014-02-28,152924
2014-03-31,163519
2014-04-30,160258
2014-05-31,111804
2014-06-30,114278
2014-07-31,127210
2014-08-31,143021
2014-09-30,125375
2014-10-31,118774
2014-11-30,130634
2014-12-31,151739
2015-01-31,126939
2015-02-28,113174
2015-03-31,125870
2015-04-30,129154
2015-05-31,114425
2015-06-30,126159
2015-07-31,138460
