SalesDate,Sales
2013-01-31,157938
2013-02-28,155033
2013-03-31,187536
2013-04-30,166260
2013-05-31,160989
2013-06-30,158980
2013-07-31,192131
2013-08-31,177231
2013-09-30,156536
2013-10-31,173219
2013-11-30,177122
2013-12-31,231218
2014-01-31,178214
2014-02-28,172802
2014-03-31,190489
2014-04-30,186256
2014-05-31,179602
2014-06-30,179452
2014-07-31,188773
2014-08-31,187757
2014-09-30,186311
2014-10-31,183162
2014-11-30,199515
2014-12-31,233453
2015-01-31,186255
2015-02-28,174500
2015-03-31,197103
2015-04-30,192973
2015-05-31,181297
2015-06-30,197844
2015-07-31,193068
