SalesDate,Sales
2013-01-31,239052
2013-02-28,231448
2013-03-31,262365
2013-04-30,242512
2013-05-31,240276
2013-06-30,238856
2013-07-31,280913
2013-08-31,244569
2013-09-30,229536
2013-10-31,249136
2013-11-30,252304
2013-12-31,286671
2014-01-31,258587
2014-02-28,241092
2014-03-31,255887
2014-04-30,258738
2014-05-31,256009
2014-06-30,250450
2014-07-31,270622
2014-08-31,248304
2014-09-30,263253
2014-10-31,259744
2014-11-30,276454
2014-12-31,306697
2015-01-31,268294
2015-02-28,244337
2015-03-31,275250
2015-04-30,266767
2015-05-31,250323
2015-06-30,277133
2015-07-31,265341
