SalesDate,Sales
2013-01-31,106256
2013-02-28,93697
2013-03-31,113921
2013-04-30,105911
2013-05-31,107000
2013-06-30,107069
2013-07-31,120022
2013-08-31,119177
2013-09-30,109201
2013-10-31,118432
2013-11-30,124256
2013-12-31,148406
2014-01-31,121994
2014-02-28,115950
2014-03-31,121334
2014-04-30,128287
2014-05-31,132966
2014-06-30,127857
2014-07-31,140721
2014-08-31,124444
2014-09-30,122666
2014-10-31,133857
2014-11-30,131517
2014-12-31,160709
2015-01-31,134242
2015-02-28,123058
2015-03-31,139576
2015-04-30,140305
2015-05-31,132630
2015-06-30,143347
2015-07-31,153128
