SalesDate,Sales
2013-01-31,80453
2013-02-28,82047
2013-03-31,104144
2013-04-30,85740
2013-05-31,84575
2013-06-30,80402
2013-07-31,96003
2013-08-31,92981
2013-09-30,78414
2013-10-31,82847
2013-11-30,96634
2013-12-31,118090
2014-01-31,86255
2014-02-28,85271
2014-03-31,94090
2014-04-30,93911
2014-05-31,96955
2014-06-30,89789
2014-07-31,99454
2014-08-31,94911
2014-09-30,91900
2014-10-31,95421
2014-11-30,103512
2014-12-31,121047
2015-01-31,95993
2015-02-28,90926
2015-03-31,104949
2015-04-30,97791
2015-05-31,95586
2015-06-30,97452
2015-07-31,105181
