SalesDate,Sales
2013-01-31,97696
2013-02-28,91934
2013-03-31,98619
2013-04-30,98393
2013-05-31,97619
2013-06-30,94776
2013-07-31,101162
2013-08-31,98886
2013-09-30,90302
2013-10-31,93982
2013-11-30,101376
2013-12-31,106246
2014-01-31,98392
2014-02-28,90420
2014-03-31,96139
2014-04-30,94908
2014-05-31,94514
2014-06-30,94932
2014-07-31,99308
2014-08-31,85260
2014-09-30,92494
2014-10-31,93803
2014-11-30,101345
2014-12-31,108951
2015-01-31,98986
2015-02-28,89234
2015-03-31,100338
2015-04-30,97524
2015-05-31,105499
2015-06-30,106288
2015-07-31,106149
