SalesDate,Sales
2013-01-31,103571
2013-02-28,97784
2013-03-31,116220
2013-04-30,109876
2013-05-31,106129
2013-06-30,99247
2013-07-31,113723
2013-08-31,115355
2013-09-30,100034
2013-10-31,119298
2013-11-30,114802
2013-12-31,136285
2014-01-31,99316
2014-02-28,96270
2014-03-31,107580
2014-04-30,109305
2014-05-31,108849
2014-06-30,103719
2014-07-31,118845
2014-08-31,119525
2014-09-30,110532
2014-10-31,121391
2014-11-30,122898
2014-12-31,149652
2015-01-31,112257
2015-02-28,107609
2015-03-31,124722
2015-04-30,119751
2015-05-31,109819
2015-06-30,119982
2015-07-31,138216
